col0_1	col0_2	abc_1	abc_2
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
38.634933	47.073009	50.199196	86.365814
64.2779561884936	64.3688976025738	65.2982169659349	65.4600792747918
1	1.015851	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1.045655	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
468.869039671669	429.345732314689	1518.93321796771	1402.908281593
29.455259	28.385527	13.988804	22.864397
1	1	1	1.667223
1.083137	1	1	1
1	1	1.04368	1
18.2687989488117	14.3758249341865	18.2521724972578	17.4349737111517
1	1	1	1
1.278429	1.479909	1.228058	1
16.34679	13.169067	17.74123	16.41955
1	1	1	1
1	1	1	1
2.351459	2.039496	1.357545	1.597664
1	1	1.038721	1.103574
63.124329	45.762295	57.036072	58.139896
22.127392	16.882815	1	1
125.686829	130.682297	120.268127	117.994713
1	1	1	1
1	1	1	1
20.137888	6.304893	1	2.500468
11.927553	8.514658	1.241544	1.576385
1	1.009977	1	1
1	1	1	1
44.691933	28.357826	34.127113	34.012917
15.333598	25.248417	37.188354	61.21122
1	1	1	1
793.320312	850.646362	1084.68042	1044.605957
1	1	1	1
1	1	1	1
1.187829	1	1	1
1	1	1	1
68.559204	65.965988	27.889818	31.0767
55.169395	45.65731	29.353271	32.788877
1.031829	1.11563	8.60154	9.056536
14.260438	13.172819	7.101812	5.071483
398.343506	361.20517	320.921967	341.670166
1	1	1.987325	3.782745
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
200.490131444776	153.876928572388	147.447235426866	148.31439970597
3578.66588016135	4305.22620529224	197.004399655402	185.076900269872
1	1	1	1
1	1	1	1
1.012965	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1.01338	1	1
1.948604	1.797898	8.750245	10.755283
17.160337	16.286051	16.172787	13.962359
302.329011482718	358.203382421931	248.09802898093	335.493786215733
1	1.566992	1	1.324019
100.016212	88.68161	75.839317	104.357651
1	1	1	1
1	1	1	1
57.693047	45.022884	87.410736	89.450775
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
85.139137	63.018799	91.759567	91.945824
62.418823	87.413651	22.064596	22.394705
367.91095	541.822449	112.34819	216.813065
1	1	1	1
1	1	1	1
9.972743	19.446653	9.879536	8.788159
104.257706	128.76239	35.487339	33.729298
42.474823	38.18605	6.184172	5.124822
17.947546	18.430958	20.337099	20.424276
1	1	1	1
2.249635	1.838758	2.399333	1.659766
2.141907	2.855068	3.078694	4.305541
1	1	1	1
9.249081	19.049599	1	1
1	1	1.088053	1.211166
295.436218	287.762817	49.720135	58.337395
1	1	1	1
1	1	1	1
1	1	1	1
1	1	6.654746	4.59201
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
44.390018	39.278946	22.531364	20.629417
1	1	1	1
2.685279	3.277948	1.15033	1.540778
1	1	1	1
1	1	1	1
1.12253	1	1.834786	1.428993
76.455414	51.154816	74.759491	78.369499
1	1	1	1.062963
2.006517	2.050811	1	1.084954
1	1.24163	1	1
1	1	1	1
1	1	1	1
1	1.236983	1	1
1	1	1	1
4.167689	5.312538	1	1
17.587097	15.33026	20.115978	20.701345
1	1	1	1
1.233457	1.187406	1.02732	1.048977
32.24399	39.709389	397.455963	209.930832
1	1	1	1
1	1	1	1
2.654959	1.3439	8.704823	7.829118
1	1	9.766638	7.768487
328.898499	430.44693	22.042551	26.680779
123.92413808767	104.90264213817	92.7926911386824	106.330678907203
28.5119590046802	28.5426562527301	15.8879448127925	12.9832207862715
7.67928	5.679652	14.852563	8.427099
17.4211313100821	14.0795231049238	6.78808149355217	12.4139167432591
7.188927216	9.968007864	4.944196256	4.586217992
1	1	1	1
1	1	1	1
1	1	1	1.113454
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1.23110081350211	1.82380411139241	32.8995576151899	43.2412369552743
4.143801	3.618893	1	1
209.120087	181.669586	4.890833	6.813356
1	1	1	1
2.076881	3.315609	3.177302	2.007407
4.03726	5.052747	2.114046	1.89056
1.678947	1.631539	1.622656	2.647498
145.021332	138.533615	305.604736	285.04303
173.226237677987	180.838467016374	38.3600183208005	41.2039913298969
33.966888	21.664589	12.032486	11.48673
1	1.187273	1	1
1	1	1	1
1	1	1	1
126.820076	111.014214	113.509613	101.054237
17.606445	22.246595	1.533925	1.384135
1	1	1	1
1	1	1	1
1	1	1	1
461.450439	385.201843	323.164459	323.991425
1	1.289955	10.767046	12.417872
93.451157	94.341499	219.859818	143.142456
4.502532	4.356364	10.689972	4.796129
8.904894	5.007887	2.000709	2.791844
1	1	1.100731	1.059795
1	1.486437	1	1
222.670982046828	200.985168583082	403.4697475929	306.280492804381
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
390.847782419335	247.72214926601	8.20721055480296	10.5282835344828
45.552547	32.795437	32.405262	31.355331
1	1	1	1
1	1	1	1
1	1	1	1
1	1.012435	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
2.564493	2.328917	3.159812	3.554954
1	1	1	1
1	1	1	1
1	1	1	1
417.471220903141	263.972521155105	8.65488083507853	11.0653324856021
45.660576	32.795437	32.616602	31.475164
1	1	1	1
1	1	1	1
1	1	1	1
1	1.012579	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1.942947	1.382901	1.829489	1.81812
232.362207281984	152.996255836628	210.611400792615	184.648200802313
67.508912502328	60.5801565235385	15.9065810517331	16.3421240786342
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
193.373337	245.117081	41.593994	29.983078
21.094376	24.381973	3.801472	3.753454
53.475754	61.281425	135.739334	75.281769
15.7734449814241	12.6764886470588	1	1
1	1	1.281549	1.210831
1.257867	1	1	1
55.650745	52.971458	16.655387	17.417646
35.10516	27.536402	37.307102	34.949345
2.133192	1.917858	6.263371	4.224004
1	1	1.951488	4.345093
1	1	1	1
1	1	1	1
13.46204	9.560788	23.592258	20.7749
38.994556	30.745502	41.687302	40.079342
1	1	1	1
53.7530009985935	43.4863280337553	79.9821736666667	72.4232879338959
1	1	1	1
1	1	1	1
2.096244	1.25374	2.524695	4.573187
44.168083	46.808506	28.373192	29.19446
1	1	1.17184	1.123876
63.172573	70.039673	70.687683	67.303535
7.47523	5.167075	5.716918	6.058587
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
63.153885	40.168476	340.84668	307.701111
1	1	1.469234	2.105965
1	1	1	1
1	1	3.743148	3.284537
1	1	2.025746	2.572153
1	1	1	1
1	1	1	1
10.935421	6.742007	2.9983	2.08503
30.001112	23.753624	20.9795	23.120123
1	1	1	1
1.998043	1.792347	8.131487	7.589819
1	1	1	1
1	1	1	1
1.507197	1	2.281225	1.697391
1.633761	1.383101	1.451222	1.550164
21.633337	13.450474	24.297844	48.064922
1	1	1	1
1	1	1	1
23.2135638297872	19.73891155	7.6020417212766	7.796414
1.71725	1	2.021827	1.322437
78.404274	63.049927	52.73484	57.685448
1	1	2.167709	2.362638
1	1	1	1
12.1003400743889	12.5233427093518	27.2494074378321	31.2012586551541
62.3551169437274	60.4379677692308	54.6106164295302	69.6356129932886
1	1	1	1
1	1	1	1
305.818054	223.491821	42.411449	43.511333
109.022470627451	114.297241605602	86.9393347843137	101.323246062745
43.4659031162667	37.9792763781333	57.4805867594667	59.7804343445333
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
4.564733	3.960589	3.476553	3.793811
4.634808	4.119	3.847931	5.491967
1	1	1	1
1.335991	1.12748	1.712824	2.090912
1	1	1	1
7.748507	6.309144	1.849284	2.587443
1	1	1	1
1	1	1	1
1.528833	1.473574	1	1
1.147009	1.059341	1.095072	1
1	1	1.047008	1
1	1	1	1
1	1	1	1
131.853424	72.800735	159.971359	156.022873
1	1	1	1
5.576243	3.742978	1	1
66.424721	42.314896	45.96291	45.164246
3.102535	2.21521	1	1
1.599841	1.859979	3.917995	4.942526
15.028512	13.519461	3.754612	4.311895
343.901764	287.416656	325.495789	299.044032722455
1	1	1	1
18.7988353912492	16.3643102916931	30.5649520279011	32.2097890145847
42.40044	42.848717	44.998264	38.247704
5.984968	7.401407	7.594687	5.507896
1	1	1	1
8.523013	6.556916	3.624597	4.089695
19.940973	11.274906	23.593494	23.278854
689.467102	999.992065	230.097733	326.194946
1	1.120523	1	1
1.093196	1.226458	1	1
24.187132	18.933468	8.006662	8.379827
1	1	1	1
1	1	1	1
22.6861957286652	21.3688607585704	36.1335894595186	29.864632432531
1	1	1	1
1	1.386949	1	1
8.101624	5.690716	4.191504	4.430591
32.161919	35.346664	37.85165	53.930618
58.363251	35.024326	10.756406	1.154173
50.423073	56.189693	29.536785	30.273466
117.616577	123.555313	126.049309	130.094788
1	1	1	1
1	1	1	1
150.760381247826	118.548087157609	60.8691299054348	60.6090399543478
3.97295	2.102025	3.641412	6.225294
1.446006	1	3.541487	4.196126
349.918365	320.997864	322.884827	354.383209
722.999557039867	689.564469039867	272.983911425249	306.138834518272
41.568634	36.925529	42.390194	38.970444
1	1	1	1
3.949125	3.678692	20.103935	12.397723
1	1	1	1
2.428913	1.260347	1	1
95.492416	76.988792	18.348877	17.183466
1	1	1	1
136.070004427364	109.24483349731	53.0059438093774	50.8890474481168
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
33.659637	33.919228	32.869469	34.16338
1	1	1	1
1	1	1	1
1	1	1	1
47.074783	65.135521	35.579899	38.723557
2.080844	1.724439	1	1
1	1	1	1
1	1	1	1
1	1	1	1
2.89425	3.524658	1.849443	1.127635
158.089508	141.00975	2.314456	1.228286
15.380056	14.383347	1	1
25.180683	17.269972	1	1
13.547429	8.606647	2.252484	1.698803
62.070084	29.883526	9.949547	8.869307
36.578968	28.514244	1.986125	1.788022
1.06132	1	1	1
1	1	1	1
5.915394	6.258666	4.104857	4.301867
15.159994	16.489058	3.175553	2.704446
39.552887273021	21.319235	4.808523	6.670958
7.393517	7.075289	1.804716	2.426171
1	1	1	1
1	1	1	1
1.350097	1	1	1
4.270844	3.358094	3.063806	2.137425
58.007374	47.431263	25.278837	21.103275
1.475167	1.876399	1	1
1	1	1	1
41.889339	40.778881	27.832937	30.487753
52.615253	41.15144	47.401058	46.331253
1	1	1	1
1.206527	1.501846	676.541199	1187.269897
1	1	48.885727	79.937798
1	1	38.423843	43.451431
1	1	1	1
1.014755	1	1	1
1	1	9.197548	12.637792
1	1	159.622055	146.578415
39.471825	28.865429	151.171188	183.507889
29.301682	34.173641	5.594767	4.840943
17.412912	17.92807	5.114655	5.172365
29.9007628203883	28.6378198626907	29.5826883224688	31.5075007350902
1.261775	1.181742	1	1
2.871319	2.317806	1	1.89014
1	1.126849	1.144942	2.257206
1	1	1	1.222292
1.074762	1.090834	1	1
1	1	1	1
9.774695	9.327	104.891396	73.566093
1	1	1	1
89.548832383959	71.0969192713311	15.6137573754266	17.5935086279863
20.386208	12.104343	8.412135	9.37266
1.804264	2.209464	1.288741	1.348527
1	1	1	1
1	1	1	1
4.76735	3.29797	1	1
1	1	1	1
7.420187	5.147217	4.752089	3.764085
2.813086	2.338958	1	1
4.844268	3.798955	1	1
46.709095	36.417488	5.197917	5.143445
1	1	1	1
1	1	1	1
1	1	1	1
50.344152643213	33.0346985535492	35.3023797914072	36.6478769763387
1.030643	1.02482	1.009941	1
1	1	1	1
1	1	1	1
1	1.026108	1	1
1	1	1	1.230094
1	1	1	1
30912.22966797	39140.0217796066	76.3143231051051	264.463134048048
12029.295898	14344.626953	10.868278	223.179184
10636.681641	10681.84082	41.098904	163.328033
1	1	1	1
1	1	1	1
1	1	1	1
3.566746	2.269731	1.143676	1.286372
26.2381929947217	22.1125526564299	38.4034914395393	40.1242129069098
385.741434212587	374.010928825175	532.291728537063	584.91194506993
995.261484110044	875.589878379913	1054.97112300175	902.151129928384
1	1	1	1.072196
1	1	1.14305	1
122.809436524909	136.019920046173	17.2859084240583	20.5936205735115
380.060216282127	385.61865876514	59.3040877223043	59.2184244180207
95.290443	68.881294	112.73455	138.555893
4.136007	2.128663	1	1
14.653477	9.567965	2.069244	1.253986
68.571198	67.64328	75.679993	75.185333
2.795227	2.551931	6.785703	5.571863
1	1	1	1
1	1	1	1
13.4825782219626	12.0623532523364	94.443269411215	94.9201797383178
1	1	1	1
47.454304	36.429386	32.628103	32.086922
29.701006	21.147015	9.017062	7.913023
1	1	1	1
78.141144	69.463936	53.525394	49.377205
46.924309	50.482857	30.951128	34.378757
239.974792	210.688812	138.970963	160.674866
307.84106799376	296.136878882995	51.7648723432137	53.7225921185647
1	1	1	1
1	1	1.165447	1.279402
35.782921	19.17267	35.420456	34.291641
8.227126	13.363811	27.277409	22.94171
1	1.021097	1	1
7.842621	4.766803	7.917149	4.839392
64.898926	39.78162	67.968124	75.661079
6.645414	5.120777	7.222908	8.381726
1	1	1.069356	1.382061
2.961977	3.550822	15.486003	18.513195
1	1	1.349097	1
8.848403	5.57167	2.139961	1.688839
4.38985	4.560908	30.407267	39.71711
5.781527	4.091865	3.916634	6.598883
2.291585	2.199571	1.037741	1
1	1	1	1
1.932158	1.952892	1	1.209043
134.491867	114.377487	131.316452	139.560852
51.321854	36.593987	26.623688	28.606596
14.426563	14.85356	5.360621	6.329321
30.069677	29.388334	26.446808	25.38434
27.755838	42.734371	11.22298	13.200557
58.143589	49.948677	52.913284	50.402996
47.920475	38.234421	49.017876	57.591244
25.0216346018735	21.0212836096799	12.3154105136612	12.128680891491
6.859526	2.586514	9.963396	8.719988
1	1	1	1
1	1	1	1
1	1	1	1
26.629507	35.029575	1	1
123.21804	133.263535	4.536724	2.289748
1	1	1	1
1	1	1	1
4.51691993054802	3.51258061584373	4.19993624688009	2.56302576125882
1	1	1	1
284.218628	345.486359	37.25544	30.917694
55.7924	64.313354	19.289244	17.680557
3.399827	4.380775	1.643302	1.54811
1	1	1	1
22.387608	20.963158	3.182568	2.352388
1	1	1	1
8.360406	9.099431	1.808803	1.747194
69.490242	63.306023	80.588554	107.526093
56.034172	50.688156	43.914684	120.578384
1.335892	1.467719	1	1
1.365449	1.300971	1	1
76.988052	71.350723	2.533548	4.873388
4.553757	3.925117	1.881979	1.281462
1	1	1	1
1.765263	2.328238	1.425605	1.255169
1.443462	2.187554	1	1
2.17647	2.40814	1.211218	1
2.395358	3.916876	2.661454	1.508466
1	1	1	1
2.444866	1.906793	1.344578	1.245011
1	1	1	1.011856
7.2607025282167	12.2978426185102	6.30721897968397	3.8857765778781
1	1	1	1
2.24819	2.074688	1.353927	1
1	1	1	1.011895
8.02362330542986	13.767449	7.093403	4.614188
1	1	1	1
1	1	1	1
119.532341	131.138947	1	2.45302
3.713554	2.040573	117.431519	114.38195
1	1	1	1
26.63051	16.222843	76.318748	92.920708
1	1	1	1
27.102703	27.438475	29.235136	25.5506
1.654502	1.832999	1.932302	3.184033
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
204.409485	168.837921	186.590027	120.822235
2.634971	1.992511	3.139366	3.048717
121.741257	115.332947	81.983177	93.466019
12.539073	11.381176	8.279426	9.982542
60.428471	56.119999	125.314819	130.000534
1	1	1	1
1	1	1	1.029523
13.959394	12.911439	28.729212	30.034048
1	1	1	1
1	1	1	1.057263
90.640465	67.867943	120.099052	188.567429
1.792048	2.046233	1	1
1	1	1	1
1	1	1	1
13.774741	11.862273	18.965626	16.64556
1.106393	1.064632	1.051775	1
1	1	1.833218	1
3.096709	3.859628	1.707174	1.456944
1.144356	1.206276	1.067671	1
1.294123	1.097458	1	1
1.080498	1.163004	1	1.12526
1.228784	1.277965	1	1
42.86182	35.744072	66.896538	60.807972
269.258545	298.010406	309.69278	354.327972
1.191373	1	1.838162	8.610152
248.56485	262.12738	10.773435	15.59119
1	1	1	1
1	1	1	1
1.886293	2.08384	1	1
1	1	1	1
37.216099	28.612597	49.124405	38.81213
1	1	1.300559	1.216238
979.210815	1270.578613	708.037292	879.82312
141.630735198718	109.567967134615	183.945685217949	90.7795667267628
1	1	1	1
265.15863	188.86792	94.144684	90.698524
93.912025	97.760506	106.466805	90.589165
43.46162	49.99807	1.897441	4.050611
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1.424653
1	1	1	1
1	1	1	1
12.9188648728594	12.7747714706798	31.4031045075246	27.8611539221588
18.772245	19.4132	30.944881	21.598558
3.353998	2.112353	3.051423	2.916546
1	1	1	1
1	1.327568	1	1
1	1	1	1
10.955215	10.060282	21.319483	26.776888
2.270909	1.503363	88.356003	411.736481
190.437637	151.563614	247.909393	274.750488
1433.51977879848	1267.39334630951	1830.07995320608	1739.97328961065
1.083781	1	1	1
51.361134	53.691593	21.51368	32.067324
1	1	1	1
16.151221185488	10.274267556975	19.2276646831886	22.9098549938682
47.517944	37.259266	21.607706	23.19334
51.958607	35.820896	91.198532	97.24601
1	1	1.223912	1
2.760382	3.580454	4.035417	6.03051
167.503669166667	127.8973515	42.72197	46.7596126944444
21.82062	15.440143	21.384148	21.578484
52.641663	38.029236	648.645203	774.74762
3.878568	4.15371	12.063883	15.52392
1	1	1	1
1	1	1	1
1	1	1	1
4.375179	4.519296	5.868656	6.656306
1	1	1	1
1	1	1	1
34.56731	28.790375	332.368439	298.350403
1	1	1.250719	1
13.42216	12.422173	17.931393	18.392176
1	1	1	1
1	1	1	1
1	1	1	1
35.8568486397515	20.9619933128176	22.1738048859401	21.3613349864483
302.700562	361.488434	226.079376	218.198013
1	1	1	1
22.04952	18.471218	31.732321	35.183735
19.929358	15.448263	17.172272	15.717157
22.04529	17.052084	12.107895	11.445094
55.420658	46.578671	72.024963	67.503639
1.155329	1	1.167791	1.345514
1.71064	1.392456	8.287503	4.479371
2.117333	2.577138	3.637826	11.249503
26.737379	16.455482	3.939702	1.796723
11.172094	8.128848	37.546154	26.718464
2.137001	1.789379	17.58666	17.242184
1	1	1	1
9.544593	9.950373	2.850375	3.030335
1	1	1	1
35.74966	30.079342	62.508892	65.45343
8.575728	7.355865	15.140343	12.881052
8.626873	7.913294	7.72861	6.38583
1	1	1	1
1	1	1	1
44.788403	37.760326	56.742031	48.736328
20.180702	16.650377	3.529341	3.063626
37.058834	31.899813	16.55127	18.198832
1	1	3.223097	2.036315
107.404808	85.877983	34.11409	32.48613
91.028923	75.403603	5.918843	5.834005
8.647634	5.319182	1	1
119.675568	133.349152	109.33886	114.002701
106.262924	82.897087	98.813248	99.643333
2.828167	3.257094	2.702549	2.058063
1	1	1	1
1.187251	1	1.03248	1.109265
7.011512	6.364278	8.579202	5.585303
51.4638227420447	43.8499565964794	38.9389186411645	36.4734749884902
52.323849	39.871239	29.497364	27.77038
1	1	1	1.20586167149758
25.951878	21.278162	37.80909	45.481388
1	1	1	1
36.398357	39.391556	38.141235	34.174507
1	1	3.173707	3.240951
46.391415	41.093689	56.924259	55.668503
2.292119	1.488031	1	1
1.126259	1.765478	10.219953	8.57315
2.58281	2.627153	16.599709	13.656826
16.122781	19.872343	1.914986	1.43886
106.506546	84.561081	67.881348	70.746605
1	1	1	1
1	1	1	1
1	1	1	1
399.199466822529	456.170653150903	305.137678716259	384.364361733263
28.217886	23.228828	1.617271	2.176491
1	1	3.192656	5.034829
1	1	1	1
52.040897	37.630798	23.460897	18.533888
1	1.343155	2.746623	2.201846
7.147346	5.56094	9.752275	11.862879
6.514965	4.760042	6.016761	5.825397
3.163684	1.65305	3.545445	3.429477
5.804089	14.716141	16190.333008	22329.832031
1	1	1	1
22.272621	17.879181	16.009144	19.030872
202.574982	174.544952	8.487231	2.735443
10.895812	7.77907	31.366051	31.665636
22.773766	20.358829	11.052003	11.592518
47.521671	33.769859	29.808659	25.088453
83.970139	79.139679	58.994354	67.199615
121.488292187948	132.091068208034	10.1701186355811	11.1695169239598
53.731964	37.294048	21.706362	16.700444
20.401455581207	17.9998620972053	13.7253321130012	14.4436381239368
34.247033681672	20.6951325514469	44.2487648504823	42.6563647974277
22.286386	21.545576	148.814331	110.784752
1	1	1	1
27.1387570108774	23.2657327904278	46.2397144227701	49.8023420101523
1	1	29.86302	31.556664
8.0269820978399	8.77179414739517	29.0269044027954	27.1460747052097
151.424953405887	156.802499569326	152.311937380325	156.609535807126
15.859178	10.532969	26.646992	11.582431
1	1	1	1
9.175484	8.119036	18.571819	20.022566
1.034862	1.042356	1.322333	1.196576
74.272202	62.895855	407.897827	396.250336
1.232277	1.528093	1.857272	1.271077
8.104115	8.690793	9.187051	8.353206
21.994364	15.509163	21.442709	22.224346
1	1.506428	1.403677	1
125.682846	122.450333	89.515671	86.247475
76.730247	71.395294	133.2173	128.279282
181.178894	213.555603	248.356628	261.468811
1.14629	1.175977	1.064142	1.426815
68.808128	72.490776	9.437836	15.961155
20.4816388074945	14.1074574085231	39.6477929382807	40.8631006502572
35.613945	25.781734	25.290174	26.05953
13.816714	14.400581	2.40267	3.311151
413.397369	448.74054	165.992508	159.056778
47.195667	45.351784	33.729263	30.215042
1	1	1	1
95.044121	72.753281	508.95163	513.294861
272.844696	229.728302	286.863007	277.167084
80.8466059135514	92.2277008668224	89.0507897196262	62.4760216331776
1	1	1	1.1145
1.444732	2.202678	3.245859	2.979492
303.613850021065	325.212878480983	213.089098111176	198.33607793505
4.264107	3.78354	4.597931	4.103287
58.4207405030562	39.3832332512225	39.8658562469438	35.0187423453545
13.0134848207687	7.31282789652624	10.3111449419808	10.3185125162602
1	1	1.75936	1
560.786480344756	462.942330149014	366.771857325545	369.460576920041
1.770337	1	8.018682	3.746
9.247949	3.678159	5.658101	8.706309
88.772995	86.97023	70.708359	68.066429
13.981016	12.049892	21.581867	28.858665
236.958101281566	204.349087174558	68.9405759409722	51.7252253554293
2.021914	1.452685	1	1
70.597542	61.411312	55.41713	42.708481
18.349566	17.870089	24.59922	20.539108
106.567848	92.870743	247.488724	294.337982
1	1.086987	1.139365	1.167111
11.318813	9.703519	10.480922	9.930861
1	1	1.696316	1.502157
1726.780029	1307.156494	239.716278	250.551025
17.094339	14.403246	11.11747	12.311359
47.282104	41.639	99.606125	88.090889
40.576275	35.011574	15.42587	11.536535
1	1	1	1
1	1.29185	1	1
17.365894	15.755319	37.874401	34.081123
292.435638	231.157074	232.250488	277.658173
59.527805	45.823582	50.554661	60.36758
1	1.303027	6.72617	7.533324
85.830916150599	55.9624914729036	24.9438805350827	9.36968372846549
64.815742	60.442554	1.481806	2.267572
43.8679115791934	42.7052319421391	33.5724225704267	32.7908785534775
30.021626	25.488323	138.821762	163.401428
3.657106	2.044093	6.638444	14.239565
170.005968447011	195.177890976223	196.983798963995	152.804330566576
1	1.173564	1	1.13426
54.4992566949531	64.9132760151853	52.6289430710138	56.5403740933452
1	1	1	1
19.266136	18.626019	20.690737	21.654562
11.514447	9.758043	8.496422	7.632113
13.4123309783255	10.7384383935402	22.0328407819805	22.2830812579686
78.7127030464652	72.2927396080388	41.6725141975485	36.9456643745724
23.2357667904192	17.126405382093	23.7827391759338	22.8442585814086
3.675504	3.647873	18.112843	16.739572
4.315393	4.214773	4.057629	3.965648
35.585964	27.117735	59.234493	47.812031
96.547531	84.277641	99.555244	115.077209
1	1	1.1754	1.005311
213.315186	162.793121	278.143555	275.018982
32.065922	30.632751	47.525894	51.563148
21.769915	20.776392	41.695145	46.066902
1	1	1	1
110.874702	118.956779	57.463459	61.057045
1	1	1	1
30.435511	35.827724	27.757195	32.317249
1.252633	1.30694	42.094654	33.734329
2.056538	2.412021	4.046213	3.225547
1.841047	2.537845	1.499275	1.245384
1	1	1	1
5.050571	6.043344	6.970353	5.844574
2.186338	4.440516	3.084658	3.666584
31.761452	26.355352	25.23114	25.241568
124.621559	131.814713	344.15271	353.813293
34.787998	30.164703	39.401276	52.330326
29.685274	21.012154	47.674229	60.122368
63.08469	62.652355	64.251747	60.50869
2.718814	1.397316	1.863448	1.92685
1.13727081954887	1	1	1
39.039062	35.028675	13.284421	17.884457
1	1	1	1.262098
28.646534	36.063042	5.440214	9.583558
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1.35897	1.215218
14.93216	12.488803	166.993179	181.174759
5.238167	3.172736	1.361527	1
6.587197	7.957944	8.181184	6.369813
29.598951	25.556877	32.77993	33.715542
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1178.03312268721	1139.46120277626	1300.86835900913	979.754881863014
1	1	1	1
1.087859	1.178261	1.795753	1.408784
1.971608	1.998604	30.551065	21.48024
82.869804	102.553886	121.391548	133.33992
7.672382	6.31537	1.638119	1.127738
21.221104	19.266035	48.114819	53.36628
7.207073	9.203513	13.147146	14.094606
197.957397	193.541061	434.437439	419.593933
1	1	1	1
8.43445514372265	7.89025286873107	228.382723739818	260.31015933625
4.450373	4.074441	2.912117	1.887195
1	1	1	1
11.954771	9.574628	16.665873	17.330765
1	1	1	1
1	1	1	1
11.582782	13.147156	8.904309	10.806648
1	1	1	1
1.478179	1	6.523415	8.843429
301.576799768661	241.471667438857	738.148590869772	693.431883912652
1	1	1	1
5.04325609345794	4.38391699813084	3.359291	5.74376965794393
213.111725	252.936172	328.679138	350.775452
7.529916	6.925997	8.603509	7.602171
807.616582222456	1005.04453609965	169.454214152982	178.257233289825
2.098199	2.058919	18.195707	16.794739
1	1	1	1
2.282939	2.038977	1.321871	1.598502
29.4053670986359	25.6616958205666	8.62995741657922	9.51050082161595
15.5387131443207	11.61033182049	8.21914611714922	7.17002173452116
1	1	1	1.018164
49.4679734810413	45.284638049236	44.4276777464629	46.0393690096208
15.067557	13.123363	42.762127	52.113792
3.729156	3.870842	119.937408	125.338203
115.696602	89.485207	122.138168	122.230751
1	1	1	1
1.473745	1.616404	1	1
128.108757	94.062294	93.76516	72.155563
40.82732	45.04438	51.528736	99.143196
51.1859955570988	59.9100335046296	30.7147259567901	22.1030189907407
1.442272	1.536812	1.08609	1.10323
1.39347	1.15935	22.958511	11.753196
1.184079	1.267937	1.363108	1.214828
1	1	1.191595	1
14.084256	11.117073	24.589178	22.772354
20.284971	21.812073	37.852966	54.620777
37.219479	37.34317	87.531227	91.785263
31.001801	17.462309	46.446941	45.726456
1	1	1	1.243481
15.663558	18.275421	6.311512	5.141848
1.301682	1.317228	1.219371	1.492233
1.092698	1	1.744324	1.324549
26.406725	18.06835	30.97884	32.901766
55.898235	57.909599	30.255436	32.842943
94.079018	110.855003	97.732834	96.436264
146.401932	128.912941	170.369202	157.143631
61.925064	47.767136	63.087631	59.679344
156.61145	111.112953	135.968445	149.913437
9.181666	8.634653	5.967872	4.890512
3.32041	10.528296	3.640476	4.320409
139.710251	125.391579	92.936882	112.005806
97.815663189018	107.357723172122	103.834177477297	107.258145224921
8.07594	6.570105	2.895351	1.489817
587.734781061584	436.270747346041	1179.83656970088	1049.517822
231.178375	209.591751	126.558022	144.71637
3.204245	3.114321	15.425722	14.326497
